PCA1,PCA2
-0.31044988756651337,4.061049627708156
-0.8807907603568599,0.09218581955836605
-1.2881219413082317,0.8357785099828582
-0.6713916211134947,4.540363322540586
-1.4230388880134623,4.042071209801848
-0.8272035809474539,1.3637596093921762
-0.5018400871210579,-1.7814250581462834
-1.2930515869854244,-1.1104441269504493
-0.6907271868357341,1.357812711040519
-1.0708348573248285,4.02729921619495
-0.9331102199476305,3.954989217668216
-0.8758850683011046,3.9519205162201425
-1.0210991652711718,4.422409115797332
-0.7173825833707167,3.946164122412975
-1.2853142506362643,3.9697612112751144
-1.0695866140593504,3.9609361160198735
-0.8513624909514801,3.81938482041448
-0.934847512011495,0.9097146763412683
-0.9636799750591739,1.3697065077438333
-0.929553326800126,0.8535640148605264
-0.6127241876360183,1.421297614312011
-0.7461967471443081,0.6664600159345578
-0.7747378552423103,2.8158968012272485
-0.8351976922911221,-0.42643167619996464
-1.146341369993588,3.8310881125733047
-0.3129463740974698,4.193775828058308
-0.8501142476860019,3.753021720239404
-0.7431534039858194,4.145062918393713
-1.152582586320979,4.162903613448686
-0.9423008370996496,-1.27871383966241
-1.2080242713885794,0.6058796878162559
-0.905771644643506,0.1593331228509815
-0.29280329852014636,0.9386235235014753
-0.7419051607203412,4.078699818218638
-0.8476177611550454,3.620295519889252
-0.5746649729316056,3.6084017231859375
-0.9268690036202395,3.623173716792836
-0.9268690036202395,3.623173716792836
-0.5746649729316056,3.6084017231859375
-0.7331674578619937,3.6141581169931056
-0.8046701420563122,0.7358918175577074
-0.9204566039631764,1.09801551416184
-0.9248549045599659,2.417081316555891
-0.7866478797120848,3.4181375179159503
-0.7866478797120848,3.4181375179159503
-0.7344157011274719,3.6805212171681814
-1.1503545080986155,0.21513283601722094
-1.1081504805145617,-0.4145378794966501
-1.1081504805145617,-0.4145378794966501
-1.0422480387552258,0.16528002120263868
-0.4394368220853639,3.6688179250093564
-0.9231242738238048,3.4240844162676076
-0.707396637246891,3.4152593210123663
-0.9803494254703308,3.427153117715681
-0.8634026356463224,3.2882895144693824
-1.062097154466481,3.5627575149694177
-1.06912147086361,1.9099186034742044
-1.37560564392529,1.5202734031489573
-0.5450661545387304,1.3066941184572651
-0.5859386708759682,-0.03371777442664428
-0.9335943401461271,0.10327996883091112
-0.6986333828310679,-0.722001768084532
-0.9973825432270859,3.1615102124708874
-1.0546076948736116,3.164578913918961
-0.9819311371569357,-0.8881963705074554
-0.6901319234149262,0.4401312211286504
-0.9716740864028419,-0.4204847778483074
-0.6353309459034352,1.2034332813572455
-0.8046701420563122,0.7358918175577074
-1.0023755162889987,3.426962613171191
-1.2091869229892218,-0.42442856288647585
-0.7231815117381679,3.0832533155924966
-0.7011554209194998,3.0834438201369863
-0.7804066633846938,3.0863220170405703
-0.7804066633846938,3.0863220170405703
-0.8584096625844095,3.022837113769078
-0.7559464498259281,-0.4293098731035485
-0.7486932336752645,0.79918621628471
-0.7175677236979717,-1.7725999628910423
-0.6426820260074956,3.0140120185138373
-1.2855826589448571,0.15471663419380258
-0.5634307835423016,3.011133821610253
-1.0069188577023003,1.295356837843876
-0.565927270073258,3.143860021960405
-0.860906149115366,3.15556331411923
-0.2929744818498183,3.1319662252570906
-1.0871746396950444,0.8965912220276037
-0.8559131760534531,2.890110913418926
-0.913138327699979,2.8931796148669995
-0.8546649327879748,2.82374781324385
-0.9984596031628922,1.034530610890348
-0.9983716878145581,0.7449074173574379
-0.562156988719348,-0.7279486664361893
-0.5871869141414464,0.03264532574843177
-1.1873138076314216,-0.7012828761259764
-0.559686053745867,2.8120445210850247
-0.8351353285002632,2.956664518138491
-0.3172379605214367,0.7815360257742278
-0.8985184284928426,1.3878292122392397
-1.1263694777459363,2.769278509772088
-0.9106418411690226,2.760453414516847
-0.9106418411690226,2.760453414516847
-0.562156988719348,-0.7279486664361893
-0.8577338275039388,3.01786429865606
-0.9393909448300801,0.047417319355330174
-0.9923895701651729,2.896057811770583
-1.1251212344804582,2.702915409597012
-1.6304256175378757,1.4163170530669555
-0.9886448403687383,2.6969685112453545
-0.5571895672149105,2.6793183207348723
-1.2128460611208205,-1.3220106132390554
-0.9886448403687383,2.6969685112453545
-0.2842367789914707,2.667424524031558
-1.2403774930790483,1.5806896049723762
-0.91260542807003,-1.4075980693833257
-0.5682525732745426,1.0832435205549418
-1.3485211472939984,-1.8017968220564102
-0.5914389920103548,0.8597929226526184
-0.8059183853217904,0.8022549177327835
-1.5023873554575773,-1.9634378721314956
-0.7236633082531662,0.03859222410008906
-0.6974106911230652,2.884354519611758
-0.2879815087879054,2.8665138245567863
-0.6364408096801045,2.682196517638457
-0.9093935979035445,2.694090314341771
-0.9873965971032601,2.6306054110702783
-0.7716689605263461,2.6217803158150375
-0.7716689605263461,2.6217803158150375
-0.6121289242152105,0.5036161244001426
-0.8558903208176528,2.0338197085691156
-1.3648339014100512,0.1575948310973864
-1.075654957715748,-0.9291068313446351
-0.8288941121728721,2.6248490172631107
-0.5546930806839541,2.5465921203847204
-1.087460548309706,-0.05836108124417443
-0.4049906624027725,-0.3777187665353708
-0.5634052319848263,-0.6615855662611132
-0.9264193719716283,1.2261155407652162
-0.7704207172608679,2.5554172156399617
-0.7754136903227808,2.820869616340266
-0.696162447857587,2.817991419436682
-1.1263694777459363,2.769278509772088
-0.4169684433067559,2.4742821218579873
-1.6285087914753145,1.2780045877692452
-0.263016643478341,1.539251821055265
-0.7955734192193625,0.9803433168590212
-0.45371435463315657,0.787482924125885
-0.4269288378731064,-0.6675324646127705
-0.9954401656070494,-0.6495216406981891
-0.9303683403374245,0.32574035793885775
-0.9106418411690226,2.760453414516847
-0.4219614163686688,2.7397345225582916
-0.9056488681071098,2.4950010138165433
-0.5584378104803888,2.7456814209099485
-0.7679242307299116,2.42269101528981
-0.6314478366181916,2.4167441169381525
-0.5521965941529976,2.4138659200345685
-0.6886729882647177,2.4198128183862258
-1.1552190936632745,-1.1644217895991862
-0.6924177180611523,2.6189021189114534
-0.6351925664146263,2.6158334174633806
-0.5064773708682203,-1.826115177726748
-1.016798680608988,-0.9337490738280305
-1.316536985592478,0.5331601116139393
-0.9320498133310825,0.9862902152106785
-0.9321303849907453,0.07358154041182803
-1.3616227055857422,0.4237193109933114
-1.2578528987957434,2.5097730074234414
-0.8484237164605838,2.4919323123684696
-0.4169684433067559,2.4742821218579873
-0.6665386688629208,-1.1851406815577417
-0.49621968577194997,2.4771603187615714
-0.4132237135103213,2.2751928213327592
-0.9330229389414731,-0.1701978796938651
-0.7641795009334769,2.2236017147645812
-0.5521965941529976,2.4138659200345685
-1.1201282614185453,2.437463008896708
-1.4746525753032904,-1.6177615245785153
-1.0820501564843605,-1.086423711715963
-0.789477834664168,-0.83084887013211
-0.7917964765377492,-0.8531939299223422
-0.4049906624027725,-0.3777187665353708
-0.6164689174324529,1.6203869148372394
-0.4269288378731064,-0.6675324646127705
-1.422885747926752,-0.3960515403147814
-0.4144719567757995,2.341555921507835
-1.6443013342746482,-1.3043604227285732
-0.9824036240413472,2.3651530103699745
-0.7057061060214728,2.154169913141432
-1.1505356834198424,-0.6489316246500099
-0.34776820707792155,2.4356407150381116
-0.6121289242152105,0.5036161244001426
-0.5634052319848263,-0.6615855662611132
-0.969921191386565,1.7015220086192135
-0.6103733328772585,-0.19080527215389181
-0.9824036240413472,2.3651530103699745
-0.9786588942449126,2.1660637098447464
-1.2879935538109777,-0.8092285163338532
-1.0490818221817497,-1.4016511710316684
-0.8864178710524626,0.8714962148114433
-1.2541081689993085,2.310683706898213
-0.4094789837138866,2.0761035208075307
-0.5447071345601283,2.015687318984112
-0.8396860136022362,2.027390611142937
-1.112638801825676,2.0392844078462513
-0.9786588942449126,2.1660637098447464
-1.2136496927428606,-1.6433256634149405
-0.48997846944455886,2.145344817886191
-0.484985496382646,1.8798924171858864
-1.1101423152947196,1.9065582074960992
-0.6786870421408918,1.888908016985617
-0.4549625978986348,0.8538460243009611
-0.8364459355566003,-0.3600685760248885
-1.144685699956232,-0.055292379796100966
-0.48743918708118444,1.4642829420971346
-0.9436430226989886,0.8745649162595168
-1.0044323631628989,-1.894776524929122
-0.7237539199231754,3.1446436006545553
-0.9736659211829997,1.9006113091444419
-0.7962797778436902,-0.40875166825609904
-0.7579382846060857,1.8917862138892008
-0.8371895270712798,1.8946644107927848
-1.0924179778225886,-0.40822090599239014
-0.40573425391745194,1.8770142202823026
-0.26800961654025385,1.804704221755569
-0.4032377673864955,1.7442880199321504
-0.8919181921868493,1.765006911890706
-1.0567229405323424,-0.6855567938830224
-1.2544671889779107,1.6016905063713662
-0.5914389920103548,0.8597929226526184
-0.40074128085553906,1.6115618195819983
-1.0008681743455143,0.8776336177075901
-1.3541299153290212,1.0446764307504703
-0.9359015086991664,-0.981864902554915
-1.1535690345867762,-1.0701273646863194
-0.8919181921868493,1.765006911890706
-0.9235671961259213,0.7832468201342951
-1.2264637444839048,-0.22206455523633697
-1.2756823044858674,0.7204831836710014
-0.8309483107438886,1.5628489099174045
-1.2887971854330178,-1.1305435665097383
-0.9674247048556086,1.5687958082690616
-0.8321965540093669,1.6292120100924805
-0.2112918129662017,2.4296938166864543
-0.7029760723699856,3.2111972053741207
-0.3957483077936262,1.346109418881694
-0.651329117195834,0.37250234318490316
-0.9277829314777805,0.1154785275185137
-0.6630557340661672,3.915164096227111
-0.9247743329003031,3.3297899913547413
-0.5604896853679071,2.490729470909139
-1.5045248220099317,-1.1217184712544972
-0.5579931988369508,2.3580032705589873
-0.9979549514120936,3.2229004975329456
-0.6779434506262123,-0.36582496983205626
-0.5414670565144923,-0.37177186818371355
-0.26551313000929744,1.671978021405417
-0.5646534752503045,-0.5952224660860371
-0.4468834858458153,3.518660850620909
-0.7123468144763858,3.1323760462737673
-1.0075479753308167,-0.20016519328000862
-0.43440105319103306,2.855029848870148
-0.7318764187640975,2.9994593413791253
-1.272789022149064,2.75779453408545
-0.9973397473946679,2.613174537031983
-0.7766191377558411,2.3388970410764385
-0.5086593225943142,2.5924556450734277
-1.1250784386480401,2.154579734158108
-1.1250784386480401,2.154579734158108
-0.7907260779296462,-0.7644857699570339
-0.5091839149417305,0.096130229019924
-0.8084148718527469,0.9349811180829356
-1.1063975854982848,1.7074689069708708
-0.3871990325398933,-0.04947329302068556
-1.053439432312112,0.2142122473394195
-0.8876661143179408,0.9378593149865194
-1.4926153884958415,0.2473357036624149
-0.6339015273167301,2.0011346418494007
-1.1931309438676767,0.9061938365931504
-0.8483809206281657,1.9435966369295652
-0.9006130992127789,1.6812129376773346
-0.8893789098234749,1.08394503610165
-1.0444900305886804,2.007802807009256
-1.0886692830201257,4.247389418119169
-0.730224036004101,3.900801923636889
-1.0239546717807304,3.846142115620638
-0.535274246980377,3.8254232236620824
-1.437128583912325,4.063072111200838
-0.8824853046070978,3.5747428165686768
-1.2871471263565195,-1.0362491415968718
-1.0252029150462088,3.912505215795714
-1.5086285717849683,-1.6316223712561155
-0.8642039435848644,3.774022621638394
-0.30706417774868083,3.152967126656081
-0.4435405718604007,3.1589140250077383
-1.0686973907724742,3.185579815317951
-1.420901421461108,3.2003518089248493
-0.5215435710601165,3.095429121736246
-1.2819285408184316,3.06167871022304
-0.734774721106074,2.9715280166413347
-1.2742792798111486,0.2636488006711853
-1.1491968765031464,3.254821112396611
-0.7115003870219276,2.905355421010748
-0.5800169659721206,3.164860923359395
-0.6542752353754017,2.9022867195626754
-0.8517215109300822,3.110391619887634
-0.5725275063792513,2.766682322308939
-1.1379626871138424,2.657553210820926
-1.067717555815589,-0.6958278619384373
-0.8429838080717347,2.645849918662101
-0.7857586564252087,2.642781217214028
-0.7857586564252087,2.642781217214028
-0.5165505979982036,2.829976721035942
-0.9209868072714505,2.582365015390609
-1.2875489421675397,-1.1969066666848145
-0.9989898064711662,2.5188801121191164
-1.0644174376625923,-0.5072390121127043
-1.3573444418171818,-0.2405837699530702
-1.1379626871138424,2.657553210820926
-0.5065646518743778,2.2990719196353333
-0.8562721960320552,2.1811177128920796
-1.0549667148522137,2.4555857133921144
-0.42481692287822737,2.1634675223815973
-1.1946492847830694,0.18602810617118812
-1.6261934802655849,0.2812139267518627
-0.2870922855010293,2.091157523854864
-0.5575485871935126,1.9703251202080259
-0.7795552159250624,0.849921366100893
-1.2644531351017365,2.132595307771975
-0.28584404223555104,2.0247944236797877
-0.828004888885996,1.8494927165611883
-0.5550521006625562,1.8375989198578737
-0.5003234355469868,1.9672564187599526
-0.5538038573970779,1.7712358196827978
-1.3647483097452153,-0.9390765197804214
-0.7682832507085137,1.7136978147629627
-0.8475344931737077,1.7165760116665467
-0.9840108872854275,1.7225229100182038
-0.9047596448202336,1.71964471311462
-0.6865355217123633,1.5780934175092267
-1.1192390381316693,1.6621067081947851
-0.9632136900913044,4.068326935754291
-1.188984398260222,0.8677620611558647
-0.2758580961117253,1.493889622279179
-0.7085616125310313,1.5779029129647373
-0.7060651260000749,1.4451767126145854
-1.4219734613917412,-0.936007818332348
-1.0304857183423193,4.17516448402224
-1.1258820702700805,1.8332646839822229
-0.8041266160926316,3.3280851995594003
-1.1937490625242848,2.6801665313548297
-0.42695772009443334,1.9860512024509804
-0.7101862846758966,2.5260566680811243
-1.4938208359289018,-0.23463687160141292
-1.487576288937659,0.45268334833082197
-0.8686640170168282,-0.26130266191162577
-1.6337982560991282,-0.49760758561946
-1.2851397366427406,2.7955542303271144
-1.0965177625915972,3.9365748186427783
-0.8878372976476128,3.131202016742135
-0.7255900829207902,2.926356322409739
-0.8031501117995979,-1.5724581985046038
-0.6658684447433078,2.7905614206115135
-0.5853689590126355,2.7213201235328532
-1.152052383012705,2.678554112219917
-1.2834451923925028,-0.6870027666831962
-0.8728583784618741,2.334844814641222
-1.0055900427771594,2.141702412467651
-0.8662130226399648,2.970734996198682
-1.1553525011657015,2.4899652623941835
-1.0092441609035847,-0.7652596635615867
-0.745923318830542,2.472124567339212
-0.5873319115714664,2.388832543461852
-0.9997884180880332,0.18818503626657365
-0.9824669514260673,4.576828048003586
-0.9119129396703011,3.6831077195417334
-0.9006787502809971,3.0858398179660487
-1.1965233150132126,-0.22399510397000555
-1.0906355662428082,2.8957661172405516
-0.8956857772190842,2.820387417265745
-0.735935049023218,2.7482679232835006
-1.0309139280653257,2.759971215442326
-1.0884954033687788,-0.7623814666580029
-0.5447299897959287,2.871978523833923
-0.8649219835420686,2.3560362205847016
-1.2988737432268527,2.5064126114453362
-0.9429249827417844,2.2925513173132095
-1.0209279819415,2.2290664140417173
-1.278695923068518,-0.48444825448856793
-0.5322475571411465,2.208347522083162
-1.4038656073826778,0.6495665311480873
-0.5882244655221941,2.1450531233561594
-0.7454787071871039,2.084446416988251
-1.202671271367711,1.2615080511055157
-0.8674157737513499,-0.32766576208670184
-0.7222043731029576,2.018273821357664
-0.6674757079873881,2.1479313202597434
-0.8819551012988238,2.090393315339908
-1.415373225085748,-0.5588301186808821
-0.7172114000410448,1.7528214206573596
-0.9304425500870022,1.6289203155624485
-1.4878002600913038,0.13695456310249507
-0.899163740029456,2.786869827580396
-1.039295941608923,2.9143703963870893
-0.743068819301337,2.8363040040531886
-0.5431260572157,2.4954729033780776
-1.0790456875387537,1.9883556953840977
-1.0815421740697102,2.1210818957342505
-1.2854081449513337,-1.0194903467541976
-1.0130828330338801,1.5207452927104919
-0.772108552164611,1.0000784404893406
-0.657040130214951,-0.7800316571684851
-0.8197346529068867,2.628920370536428
-0.8134934365794957,2.2971048696610477
-0.798514517393757,1.5007476675601346
-0.4681102826866483,2.6085621119819713
-1.1367777712330844,4.802865148279461
-0.9131183871033612,3.201135144277906
-0.9093736573069267,3.0020458437526774
-1.4872205996229084,0.14254082805005316
-1.100578716534216,2.8783352432022564
-0.919505235202949,2.053573959037535
-0.8251294417798197,2.73371524614879
-0.6031605888755147,2.393074650018168
-1.049190641720563,4.174787725062403
-1.0737842581494563,-1.5382193420110568
-0.9299929184383909,-0.7681378604651705
-0.3580709683036159,3.6805115320785844
-0.8822235096074167,-1.7246512617414043
-0.35432623850718126,3.481422231553356
-1.173990558483039,2.388740414142517
-0.5152117430627162,-0.3424377556936003
-1.0984840458142795,2.5849515177641615
-0.8752669496444965,2.1779478214584636
-0.5475854963054871,2.2957115236572285
-1.0884980996904539,2.0540467163635534
-1.2714929630459946,0.13371573279481205
-0.46458952404385845,2.093744026228416
-1.0300247047784497,1.9846149147404033
-0.9495252190477776,1.9153736176617433
-0.5960729450936655,1.8342385238797687
-0.5388477934471396,1.8311698224316955
-1.0822568833630628,1.7222312154881725
-0.5400960367126179,1.8975329226067716
-0.5351030636507049,1.6320805219064674
-0.5351030636507049,1.6320805219064674
-0.6703312144969467,1.5716643200830482
-0.9285591622074807,1.2607867842973175
-1.4009673050407014,0.6774978558858777
-0.7445894839002277,1.3090901162863282
-0.6653382414350337,1.3062119193827442
-1.1651639332960038,1.846663082846792
-1.571425306594957,4.650258824842207
-0.5646162903787442,2.837116775757332
-0.9590665535281653,2.0586002687113907
-1.070661984653835,-1.1945592320449394
-1.1874775306653713,2.6507276031734213
-0.8304976287284318,5.184737092787288
-0.8683305485957015,4.1204099264865865
-0.9180406890918827,0.05258063901283756
-1.0314590519650442,1.9269851615835298
-0.6476099389568747,3.846132430531041
-0.5061405717832418,3.57473313147908
-0.7915757926614639,4.250257929933155
-0.9375958449370696,3.592383321989562
-0.9105478988351619,0.6735377587699964
-0.5048923285177637,3.5083700313040036
-1.2205345792843352,4.135181920093484
-0.5136300313761112,3.9729117325295356
-0.854599872675441,3.39041582456075
-1.4872461511803838,3.8152602159214193
-0.7254095419417399,-0.0451431207522016
-0.49989935545585074,3.2429176306036993
-0.9080802945255323,3.194395225483595
-1.0727523177295664,0.33004777766348886
-1.14097128569132,-0.5567582530153012
-1.1325456339607936,3.667762021964369
-0.5061405717832418,3.57473313147908
-0.9043355647290976,2.9953059249583673
-1.1993144437712056,3.0070092171171923
-1.0628380496594856,3.001062318765535
-1.1541058992227535,-1.6240493050727816
-1.1200632013060114,3.0041310202136087
-1.071575752517833,3.4656040199910674
-1.0615898063940072,2.934699218590459
-1.117566714775055,2.8714048198634563
-1.1250561743679244,3.2695834209139125
-0.900590834932663,2.796216624433139
-1.041761222235054,1.200561087018388
-0.7628661975554649,2.7239066259064058
-1.0818951670627854,-0.3852037670065367
-0.7056410459089388,2.7208379244583325
-0.9213686824858528,2.7296630197135734
-1.3307978648210124,2.7475037147685453
-1.2702447197805165,0.06735263261973592
-0.9055838079945758,3.0616690251334435
-0.8408691967551806,2.6604217226349136
-0.7043928026434607,2.6544748242832563
-0.8408691967551806,2.6604217226349136
-1.1138219849786204,2.672315519338228
-1.3295496215555342,2.681140614593469
-0.6251415601782667,2.6515966273796723
-0.7031445593779825,2.58811172410818
-0.4874169228010685,2.579286628852939
-0.9030873214636195,2.928942824783291
-0.7424469973427003,-1.5420093102673287
-1.0553485900666162,2.6028837177150783
-0.9251134122822875,2.9287523202388015
-0.8396209534897023,2.5940586224598374
-1.1188149580405333,2.9377679200385325
-0.8955978618707501,2.5307642237328345
-0.7653626840864213,2.8566328262565577
-0.9810903206633352,2.865457921511799
-0.7591214677590302,2.524817325381177
-0.6276380467092231,2.784322827729824
-0.3484440421583922,2.4406135301511296
-1.0528521035356597,2.4701575173649264
-0.700648072847026,2.455385523758028
-0.5704128950626972,2.781254126281751
-0.4849204362701121,2.446560428502787
-1.2081616005105427,5.212425910607624
-1.1893284976473797,2.4761044157165837
-0.4849204362701121,2.446560428502787
-1.3385910682591704,1.0376411917203752
-1.1880802543819016,2.4097413155415075
-0.8980943484017065,2.663490424082987
-1.3622518232142589,-1.0718027201305738
-0.9475595701672718,-0.568566985288811
-1.323308405228143,2.3493251137180886
-0.9711043745395095,2.3345531201111904
-0.5616751922043497,2.3167124250562185
-0.35094052868934866,2.5733397305012815
-1.185583767850945,2.2770151151913556
-1.0541003468011378,2.536520617540002
-1.1990659280404388,-0.562068948988565
-0.9293627938295208,0.939471734121432
-1.0491073737392251,2.2710682168396983
-0.9816377682465518,1.2254237103081052
-0.7018963161125042,2.521748623933104
-0.6176521005853973,2.253418026329216
-0.9748491043359441,2.5336424206364185
-1.1905767409128578,2.5424675158916594
-1.106332525385751,2.274136918287772
-0.9126309796275053,2.265121318488041
-1.0479168468976092,0.43570523701596053
-0.7782641768271662,0.23522259048691344
-0.6969033430505913,2.2562962232328
-0.7018963161125042,2.521748623933104
-0.8383727102242241,2.5276955222847612
-1.185583767850945,2.2770151151913556
-1.4261891967436005,-1.6037761109481299
-0.48616867953559034,2.5129235286778626
-1.0491073737392251,2.2710682168396983
-1.2049086592206615,-1.0887316438328576
-0.6176521005853973,2.253418026329216
-0.34469931236195755,2.2415242296259015
-0.7591214677590302,2.524817325381177
-1.0528521035356597,2.4701575173649264
-0.6176521005853973,2.253418026329216
-1.2766671114291344,-0.46489632717211465
-0.6956550997851131,2.189933123057724
-0.621396830381832,2.452507326854444
-1.2465536492939056,2.479173117164657
-1.0478591304737468,2.204705116664622
-0.911382736362027,2.198758218312965
-0.6956550997851131,2.189933123057724
-0.7774028287812635,2.3255375203114594
-0.9673596447430748,2.1354638195859623
-0.9960436882915985,-0.01090426425865474
-1.1830872813199886,2.144288914841203
-0.9673596447430748,2.1354638195859623
-0.7523078432466315,2.1316115394437385
-1.0734439637747841,0.16659712010176705
-0.3459475556274358,2.307887329800977
-0.7553767379625955,2.325728024855949
-1.6298526183971835,-0.6163681236007169
-0.773658098984829,2.1264482197862313
-0.9138792228929835,2.3314844186631167
-1.1868320111164232,2.3433782153664313
-1.1830872813199886,2.144288914841203
-1.3183154321662303,2.0838727130177843
-1.1818390380545103,2.077925814666127
-1.0453626439427903,2.0719789163144697
-0.3397063393000447,1.9760718289255965
-0.47618273341176454,1.9820187272772538
-0.6164038573199191,2.18705492615414
-1.1805907947890322,2.011562714491051
-0.9076380065655923,1.999668917787736
-0.8856119157469243,1.9998594223322257
-0.478679219942721,2.1147449276274064
-0.9063897633001141,1.9333058176126603
-1.2797004625960682,-0.8860920672084244
-0.9636149149466401,1.9363745190607338
-0.7516320081661609,2.126638724330721
-1.0428661574118339,1.9392527159643176
-1.2064193318279972,0.44146163082312834
-0.9661114014775966,2.069100719410886
-1.3183154321662303,2.0838727130177843
-0.8271385208349201,1.9304276207090765
-0.825890277569442,1.8640645205340005
-1.2881516658840697,-1.4378929543167283
-0.4736862468808081,1.849292526927102
-1.6232523820911904,-0.23919042394925086
-0.6232353170629449,1.4271718912647302
-0.825890277569442,1.8640645205340005
-0.3372098527690882,1.8433456285754448
-0.5529374893460022,1.852170723830686
-0.689413883457722,1.8581176221823432
-0.8856119157469243,1.9998594223322257
-1.3145707023697955,1.8847834124925562
-1.3893510324246605,1.0246231775213952
-0.7207722581945775,-0.0004530011717368951
-0.6126591275234845,1.987965625628911
-0.9611184284156837,1.8036483187105816
-0.9648631582121183,2.00273761923581
-0.9611184284156837,1.8036483187105816
-0.5554339758769585,1.9848969241808376
-0.6126591275234845,1.987965625628911
-0.8818671859504896,1.8007701218069978
-0.7699133691883943,1.927358919261003
-1.392071490109262,0.8416205926432205
-1.0583310027444415,-0.44858323016334434
-1.193218859216011,1.1958170301260604
-0.33596160950361004,1.7769825284003686
-1.490076106132467,-0.43372617212664105
-0.7261242512350924,-0.44399380099827884
-1.5039912880378061,-1.5869322516756508
-1.1793425515235538,1.9451996143159749
-1.62762289885229,-0.5164874337402924
